Acession;Virus;Genotype;Product;Host;Country;Date;Size;Clinic;Gender;Age
GU365848;Chikungunya;East-Central-South-African;E1;Hs;India;2008;805;N/A;N/A;N/A
GU365849;Chikungunya;East-Central-South-African;E1;Hs;India;2008;805;N/A;N/A;N/A
GU365850;Chikungunya;East-Central-South-African;E1;Hs;India;2008;805;N/A;N/A;N/A
GU365851;Chikungunya;East-Central-South-African;E1;Hs;India;2008;805;N/A;N/A;N/A
GU365852;Chikungunya;East-Central-South-African;E1;Hs;India;2008;799;N/A;N/A;N/A
GU365853;Chikungunya;East-Central-South-African;E1;Hs;India;2008;805;N/A;N/A;N/A
GU365854;Chikungunya;East-Central-South-African;E1;Hs;India;2008;790;N/A;N/A;N/A
GU365855;Chikungunya;East-Central-South-African;E1;Hs;India;2008;790;N/A;N/A;N/A
GU365856;Chikungunya;East-Central-South-African;E1;Hs;India;2008;790;N/A;N/A;N/A
GU365857;Chikungunya;East-Central-South-African;E1;Hs;India;2008;787;N/A;N/A;N/A
GU365858;Chikungunya;East-Central-South-African;E1;Hs;India;2009;790;N/A;N/A;N/A
GU365859;Chikungunya;East-Central-South-African;E1;Hs;India;2009;787;N/A;N/A;N/A
GU365860;Chikungunya;East-Central-South-African;E1;Hs;India;2009;790;N/A;N/A;N/A
GU365861;Chikungunya;East-Central-South-African;E1;Hs;India;2009;787;CHF;N/A;N/A
GU365862;Chikungunya;East-Central-South-African;nsP1-nsP2;Hs;India;2008;1605;CHF;N/A;N/A
GU365863;Chikungunya;East-Central-South-African;nsP1-nsP2;Hs;India;2008;1605;CHF;N/A;N/A
GU365864;Chikungunya;East-Central-South-African;nsP1-nsP2;Hs;India;2009;1605;CHF;N/A;N/A
GU365865;Chikungunya;East-Central-South-African;nsP1-nsP2;Hs;India;2008;1605;CHF;N/A;N/A
GU434101;Chikungunya;East-Central-South-African;E2-6K;Hs;Seychelles;2006;1263;CHF;N/A;N/A
GU434102;Chikungunya;East-Central-South-African;E2-6K;Hs;Mauritius;2006;1269;CHF;N/A;N/A
GU434103;Chikungunya;East-Central-South-African;E2-6K;Hs;Seychelles;2006;1269;CHF;N/A;N/A
GU434104;Chikungunya;East-Central-South-African;E2-6K;Hs;Reunion;2006;1269;CHF;N/A;N/A
GU434105;Chikungunya;East-Central-South-African;E2-6K;Hs;Mauritius;2006;1269;CHF;N/A;N/A
GU434106;Chikungunya;East-Central-South-African;E2-6K;Hs;Mauritius;2006;1269;CHF;N/A;N/A
GU434107;Chikungunya;East-Central-South-African;E2-6K;Hs;India;2006;1269;CHF;N/A;N/A
GU434108;Chikungunya;East-Central-South-African;E2-6K;Hs;Sri Lanka;2006;1269;CHF;N/A;N/A
GU434109;Chikungunya;East-Central-South-African;E2-6K;Hs;Seychelles;2006;1269;CHF;N/A;N/A
GU434110;Chikungunya;East-Central-South-African;E2-6K;Hs;Mauritius;2006;1269;CHF;N/A;N/A
GU434111;Chikungunya;East-Central-South-African;E2-6K;Hs;Mauritius;2006;1269;CHF;N/A;N/A
GU434112;Chikungunya;East-Central-South-African;E2-6K;Hs;Mauritius;2006;1269;CHF;N/A;N/A
GU562826;Chikungunya;East-Central-South-African;E2-6K;Hs;India;2009;1269;CHF;N/A;N/A
GU562827;Chikungunya;East-Central-South-African;E2-6K;Hs;India;2009;1269;CHF;N/A;N/A
GU969242;Chikungunya;Asian and Caribbean;E1;Hs;East Timor;2010;1182;CHF;N/A;N/A
HE578162;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;New Caledonia;2011;1320;N/A;N/A;N/A
HE806461;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;New Caledonia;2011;11621;N/A;N/A;N/A
HM038417;Chikungunya;East-Central-South-African;nsP1-nsP2;Hs;India;2009;1605;CHF;N/A;N/A
HM038418;Chikungunya;East-Central-South-African;nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2009;5920;CHF;N/A;N/A
HM045794;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2006;11774;N/A;N/A;N/A
HM045799;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Sri Lanka;2007;11758;N/A;N/A;N/A
HM045801;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Sri Lanka;2007;11766;N/A;N/A;N/A
HM045817;Chikungunya;West African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Senegal;2005;11832;N/A;N/A;N/A
HM067743;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;Singapore;2009;3747;CHF;M;12
HM067744;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;Thailand;2009;3747;CHF;N/A;N/A
HM159384;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;India;2006;3747;CHF;N/A;N/A
HM159385;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;India;2010;3747;CHF;N/A;N/A
HM159386;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;India;2010;3747;CHF;N/A;N/A
HM159387;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;India;2010;3747;CHF;N/A;N/A
HM159388;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;India;2010;3747;CHF;N/A;N/A
HM159389;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;India;2010;3747;CHF;N/A;N/A
HM159390;Chikungunya;East-Central-South-African;C-E3-E2-6K-E1-3'UTR;Hs;India;2009;3747;CHF;N/A;N/A
HM236458;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236459;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236460;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236461;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236462;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236463;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236464;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236465;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236466;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236467;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236468;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236469;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236470;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236471;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236472;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236473;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236474;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM236475;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;N/A;N/A;N/A
HM236476;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;N/A;N/A;N/A
HM236477;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;N/A;N/A;N/A
HM236478;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;N/A;N/A;N/A
HM236479;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;N/A;N/A;N/A
HM236480;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;N/A;N/A;N/A
HM565237;Chikungunya;East-Central-South-African;nsP1;Hs;India;2009;321;N/A;N/A;N/A
HM565238;Chikungunya;East-Central-South-African;nsP1;Hs;India;2009;316;N/A;N/A;N/A
HM565239;Chikungunya;East-Central-South-African;nsP1;Hs;India;2009;315;N/A;N/A;N/A
HQ148971;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148972;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;CHF;N/A;N/A
HQ148973;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;CHF;N/A;N/A
HQ148974;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;CHF;N/A;N/A
HQ148975;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;CHF;N/A;N/A
HQ148976;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;CHF;N/A;N/A
HQ148977;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;CHF;N/A;N/A
HQ148978;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;CHF;N/A;N/A
HQ148979;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;CHF;N/A;N/A
HQ148980;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;CHF;N/A;N/A
HQ148981;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;CHF;N/A;N/A
HQ148982;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148983;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148984;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148985;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148986;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148987;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148988;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148989;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148990;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148991;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148992;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148993;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148994;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148995;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148996;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148997;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148998;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ148999;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149000;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149001;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149002;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149003;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;CHF;N/A;N/A
HQ149004;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149005;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149006;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149007;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149008;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;CHF;N/A;N/A
HQ149009;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149010;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149011;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149012;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149013;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149014;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;CHF;N/A;N/A
HQ149015;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2008;257;CHF;N/A;N/A
HQ149016;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149017;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149018;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ149019;Chikungunya;East-Central-South-African;E1;Hs;Malaysia;2009;257;CHF;N/A;N/A
HQ199837;Chikungunya;East-Central-South-African;C;Hs;India;2010;408;CHF;M;N/A
HQ225610;Chikungunya;East-Central-South-African;nsP1;Hs;India;2009;285;N/A;N/A;N/A
HQ225611;Chikungunya;East-Central-South-African;nsP1;Hs;India;2009;304;N/A;N/A;N/A
HQ225612;Chikungunya;East-Central-South-African;nsP1;Hs;India;2009;305;N/A;N/A;N/A
HQ225613;Chikungunya;East-Central-South-African;nsP1;Hs;India;2009;310;N/A;N/A;N/A
HQ392517;Chikungunya;East-Central-South-African;E1;Hs;China;2010;326;CHF;F;33
HQ392518;Chikungunya;East-Central-South-African;E1;Hs;China;2010;334;CHF;M;7
HQ392519;Chikungunya;East-Central-South-African;E1;Hs;China;2010;332;CHF;M;62
HQ392520;Chikungunya;East-Central-South-African;E1;Hs;China;2010;332;CHF;F;48
HQ456251;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Comoros;2005;11836;CHF;N/A;N/A
HQ456252;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Comoros;2005;11836;CHF;N/A;N/A
HQ456254;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Kenya;2004;11836;CHF;N/A;N/A
HQ456255;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Kenya;2004;11836;CHF;N/A;N/A
HQ529777;Chikungunya;East-Central-South-African;E2-6K;Hs;India;2008;1269;N/A;N/A;N/A
HQ529778;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;India;2007;1320;N/A;N/A;N/A
HQ529779;Chikungunya;East-Central-South-African;E2-6K;Hs;India;2009;1269;N/A;N/A;N/A
HQ529780;Chikungunya;East-Central-South-African;nsP3-nsP4-C;Hs;India;2009;2199;N/A;N/A;N/A
HQ542229;Chikungunya;East-Central-South-African;nsP3-nsP4-C;Hs;India;2008;2199;N/A;N/A;N/A
HQ650092;Chikungunya;East-Central-South-African;E1;Hs;India;2010;294;N/A;N/A;N/A
HQ650093;Chikungunya;East-Central-South-African;E1;Hs;India;2010;294;N/A;N/A;N/A
HQ650094;Chikungunya;East-Central-South-African;E1;Hs;India;2010;294;N/A;N/A;N/A
HQ650095;Chikungunya;East-Central-South-African;E1;Hs;India;2010;294;N/A;N/A;N/A
HQ650096;Chikungunya;East-Central-South-African;E1;Hs;India;2010;294;N/A;N/A;N/A
HQ650097;Chikungunya;East-Central-South-African;E1;Hs;India;2010;294;N/A;N/A;N/A
HQ650098;Chikungunya;East-Central-South-African;E1;Hs;India;2010;294;N/A;N/A;N/A
HQ650099;Chikungunya;East-Central-South-African;E1;Hs;India;2010;294;N/A;N/A;N/A
HQ650100;Chikungunya;East-Central-South-African;E1;Hs;India;2010;294;N/A;N/A;N/A
HQ650101;Chikungunya;East-Central-South-African;E1;Hs;India;2010;294;N/A;N/A;N/A
HQ650102;Chikungunya;East-Central-South-African;E1;Hs;India;2010;294;N/A;N/A;N/A
HQ650103;Chikungunya;East-Central-South-African;E1;Hs;India;2010;294;N/A;N/A;N/A
HQ659770;Chikungunya;East-Central-South-African;E1;Hs;China;2010;334;N/A;N/A;N/A
HQ659771;Chikungunya;East-Central-South-African;E1;Hs;China;2010;323;N/A;N/A;N/A
HQ659772;Chikungunya;East-Central-South-African;E1;Hs;China;2010;337;N/A;N/A;N/A
HQ659773;Chikungunya;East-Central-South-African;E1;Hs;China;2010;336;CHF;M;60
HQ659774;Chikungunya;East-Central-South-African;E1;Hs;China;2010;332;CHF;F;60
HQ659775;Chikungunya;East-Central-South-African;E1;Hs;China;2010;355;CHF;M;39
HQ702750;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;India;2006;1259;N/A;N/A;N/A
HQ846356;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;China;2010;11746;N/A;N/A;N/A
HQ846357;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;China;2010;11720;N/A;N/A;N/A
HQ846358;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;China;2010;11730;N/A;N/A;N/A
HQ846359;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;China;2010;11725;N/A;N/A;N/A
HQ848080;Chikungunya;East-Central-South-African;nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2008;5938;N/A;N/A;N/A
HQ848081;Chikungunya;East-Central-South-African;nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2009;5938;N/A;N/A;N/A
JF264890;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;India;2007;1259;N/A;N/A;N/A
JF264891;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;India;2008;1259;N/A;N/A;N/A
JF264892;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;India;2009;1259;N/A;N/A;N/A
JF272473;Chikungunya;East-Central-South-African;nsP1-nsP2;Hs;India;2006;1605;N/A;N/A;N/A
JF272474;Chikungunya;East-Central-South-African;nsP2-nsP3;Hs;India;2006;2394;N/A;N/A;N/A
JF272475;Chikungunya;East-Central-South-African;nsP3-nsP4;Hs;India;2006;1590;N/A;N/A;N/A
JF272476;Chikungunya;East-Central-South-African;nsP4;Hs;India;2006;1836;N/A;N/A;N/A
JF272477;Chikungunya;East-Central-South-African;C-E3;Hs;India;2006;783;N/A;N/A;N/A
JF272479;Chikungunya;East-Central-South-African;E2-6K;Hs;India;2006;1269;N/A;N/A;N/A
JF272480;Chikungunya;East-Central-South-African;E1-3'UTR;Hs;India;2006;1320;N/A;N/A;N/A
JF274082;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2006;11829;N/A;N/A;N/A
JF950613;Chikungunya;East-Central-South-African;E1;Hs;India;2010;534;N/A;N/A;N/A
JF950614;Chikungunya;East-Central-South-African;E1;Hs;India;2010;538;N/A;N/A;N/A
JF950615;Chikungunya;East-Central-South-African;E1;Hs;India;2010;543;N/A;N/A;N/A
JF950616;Chikungunya;East-Central-South-African;E1;Hs;India;2010;534;N/A;N/A;N/A
JF950617;Chikungunya;East-Central-South-African;E1;Hs;India;2010;531;N/A;N/A;N/A
JF950618;Chikungunya;East-Central-South-African;E1;Hs;India;2010;531;N/A;N/A;N/A
JF950619;Chikungunya;East-Central-South-African;E1;Hs;India;2010;541;N/A;N/A;N/A
JF950620;Chikungunya;East-Central-South-African;E1;Hs;India;2010;530;N/A;N/A;N/A
JF950621;Chikungunya;East-Central-South-African;E1;Hs;India;2010;531;N/A;N/A;N/A
JF950622;Chikungunya;East-Central-South-African;E1;Hs;India;2010;531;N/A;N/A;N/A
JF950623;Chikungunya;East-Central-South-African;E1;Hs;India;2010;531;N/A;N/A;N/A
JF950624;Chikungunya;East-Central-South-African;E1;Hs;India;2010;531;N/A;N/A;N/A
JF950625;Chikungunya;East-Central-South-African;E1;Hs;India;2010;522;N/A;N/A;N/A
JF950626;Chikungunya;East-Central-South-African;E1;Hs;India;2010;522;N/A;N/A;N/A
JF950627;Chikungunya;East-Central-South-African;E1;Hs;India;2010;527;N/A;N/A;N/A
JF950628;Chikungunya;East-Central-South-African;E1;Hs;India;2010;526;N/A;N/A;N/A
JF950629;Chikungunya;East-Central-South-African;E1;Hs;India;2010;526;N/A;N/A;N/A
JF950630;Chikungunya;East-Central-South-African;E1;Hs;India;2010;529;N/A;N/A;N/A
JF950631;Chikungunya;East-Central-South-African;E1;Hs;India;2010;533;N/A;N/A;N/A
JF950632;Chikungunya;East-Central-South-African;E1;Hs;India;2010;533;N/A;N/A;N/A
JF950633;Chikungunya;East-Central-South-African;E1;Hs;India;2010;533;N/A;N/A;N/A
JF950634;Chikungunya;East-Central-South-African;E1;Hs;India;2010;533;N/A;N/A;N/A
JF950635;Chikungunya;East-Central-South-African;E1;Hs;India;2010;533;N/A;N/A;N/A
JF950636;Chikungunya;East-Central-South-African;E1;Hs;India;2010;465;N/A;N/A;N/A
JF950637;Chikungunya;East-Central-South-African;E1;Hs;India;2010;484;N/A;N/A;N/A
JF950638;Chikungunya;East-Central-South-African;E1;Hs;India;2010;477;N/A;N/A;N/A
JF950639;Chikungunya;East-Central-South-African;E1;Hs;India;2010;459;N/A;N/A;N/A
JF950640;Chikungunya;East-Central-South-African;E1;Hs;India;2010;464;N/A;N/A;N/A
JF950641;Chikungunya;East-Central-South-African;E1;Hs;India;2010;494;N/A;N/A;N/A
JF950642;Chikungunya;East-Central-South-African;E1;Hs;India;2010;528;N/A;N/A;N/A
JF950643;Chikungunya;East-Central-South-African;E1;Hs;India;2010;528;N/A;N/A;N/A
JF950644;Chikungunya;East-Central-South-African;E1;Hs;India;2010;534;N/A;N/A;N/A
JF950645;Chikungunya;East-Central-South-African;E1;Hs;India;2010;521;N/A;N/A;N/A
JF950646;Chikungunya;East-Central-South-African;E1;Hs;India;2010;529;N/A;N/A;N/A
JF950647;Chikungunya;East-Central-South-African;E1;Hs;India;2010;526;N/A;N/A;N/A
JF950648;Chikungunya;East-Central-South-African;E1;Hs;India;2010;527;N/A;N/A;N/A
JN048803;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048804;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048805;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048806;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048807;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048808;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048809;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048810;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048811;Chikungunya;East-Central-South-African;E1;Hs;India;2010;909;N/A;N/A;N/A
JN048812;Chikungunya;East-Central-South-African;E1;Hs;India;2010;929;N/A;N/A;N/A
JN048813;Chikungunya;East-Central-South-African;E1;Hs;India;2010;947;N/A;N/A;N/A
JN048814;Chikungunya;East-Central-South-African;E1;Hs;India;2010;947;N/A;N/A;N/A
JN048815;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048816;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048817;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048818;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048819;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048820;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048821;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048822;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048823;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048824;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048825;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN048826;Chikungunya;East-Central-South-African;E1;Hs;India;2010;923;N/A;N/A;N/A
JN091130;Chikungunya;East-Central-South-African;E1;Hs;India;2006;294;N/A;N/A;N/A
JN558834;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2009;11733;N/A;N/A;N/A
JN558835;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2008;11733;N/A;N/A;N/A
JN558836;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;India;2009;11733;N/A;N/A;N/A
JN578240;Chikungunya;East-Central-South-African;E1;Hs;India;2006;294;CHF;M;27
JN578241;Chikungunya;East-Central-South-African;E1;Hs;India;2006;294;CHF;F;29
JN578242;Chikungunya;East-Central-South-African;E1;Hs;India;2006;294;CHF;M;15
JN578243;Chikungunya;East-Central-South-African;E1;Hs;India;2006;294;CHF;F;30
JN578244;Chikungunya;East-Central-South-African;E1;Hs;India;2006;294;CHF;F;34
JN578245;Chikungunya;East-Central-South-African;E1;Hs;India;2006;294;CHF;M;41
JN578246;Chikungunya;East-Central-South-African;E1;Hs;India;2006;294;CHF;F;34
JN578247;Chikungunya;East-Central-South-African;E1;Hs;India;2006;294;CHF;M;37
JN578248;Chikungunya;East-Central-South-African;E1;Hs;India;2006;294;CHF;M;27
JN578249;Chikungunya;East-Central-South-African;nsP1;Hs;India;2006;354;CHF;M;27
JN578250;Chikungunya;East-Central-South-African;nsP1;Hs;India;2006;354;CHF;F;29
JN578251;Chikungunya;East-Central-South-African;nsP1;Hs;India;2006;354;CHF;M;15
JN578252;Chikungunya;East-Central-South-African;nsP1;Hs;India;2006;354;CHF;F;30
JN578253;Chikungunya;East-Central-South-African;nsP1;Hs;India;2006;354;CHF;F;34
JN578254;Chikungunya;East-Central-South-African;nsP1;Hs;India;2006;354;CHF;M;41
JN578255;Chikungunya;East-Central-South-African;nsP1;Hs;India;2006;354;CHF;F;34
JN578256;Chikungunya;East-Central-South-African;nsP1;Hs;India;2006;354;CHF;M;37
JN578257;Chikungunya;East-Central-South-African;nsP1;Hs;India;2006;354;CHF;M;27
JN590257;Chikungunya;East-Central-South-African;E1;Hs;India;2009;540;N/A;N/A;N/A
JN590258;Chikungunya;East-Central-South-African;E1;Hs;India;2009;540;CHF;N/A;N/A
